Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
1324655000.0,644001246.0,680653754.0,12.14,7.06,9.0,26.875,39.5999984741211,36.5859985351563,28.2220001220703,4.59999990463257,4594306848763.08,5.32335581382264,28565055334.0913,467196741836.603,2446.36905458402,14.6019965741267,87.2240518182102,2008,China
1317885000.0,640793072.0,677091928.0,12.1,6.93,9.0,26.6110000610352,40.7999992370605,37.765998840332,28.0909996032715,4.30000019073486,3550342425238.25,13.8212797747811,8040749260.59809,363773907328.294,2325.92676902765,15.3493711431443,87.4078573323802,2007,China
1311020000.0,637560457.0,673459543.0,12.09,6.81,9.0,26.1490001678467,42.5999984741211,39.5429992675781,27.7740001678467,4.40000009536743,2752131773355.16,13.407024109841,-5142352826.89968,292434931645.22,2039.0146603408,17.0946100836398,86.8283422182192,2006,China
1303720000.0,634130240.0,669589760.0,12.4,6.51,9.0,25.4080009460449,44.7999992370605,41.7280006408691,27.1480007171631,4.5,2285965892360.54,11.3585694043663,-16108690294.4726,266120618838.705,1782.31215291627,18.2038186462091,85.8727359992899,2005,China
1296075000.0,630545489.0,665529511.0,12.29,6.42,9.0,24.6879997253418,46.9000015258789,43.8219985961914,26.5319995880127,4.5,1955347004963.27,9.49582814258171,-5131610464.18901,252565293074.618,1585.83878247787,20.2494792551361,84.7964546509664,2004,China
1288400000.0,626956157.0,661443843.0,12.41,6.4,9.0,23.9109992980957,49.0999984741211,46.0229988098145,25.8470001220703,4.59999990463257,1660287965662.68,10.0295760138439,-10218488498.2483,205028943701.824,1379.48463210183,23.9465795861498,83.2297577410762,2003,China
1280400000.0,623205125.0,657194875.0,12.86,6.41,9.0,23.7390003204346,50.0099983215332,46.935001373291,25.7810001373291,4.19999980926514,1470550015081.55,10.819335445701,-14945148120.0918,195605029567.476,1194.85629490784,27.0982015214674,81.202125230752,2002,China
1271850000.0,619165993.0,652684007.0,13.38,6.43,9.0,24.0240001678467,50.0099983215332,46.9389991760254,26.1749992370605,3.79999995231628,1339395718865.3,8.83383049244901,-19173026754.5396,187293882702.879,1076.54912135865,28.4558153762583,80.1974022674318,2001,China
1262645000.0,614775825.0,647869175.0,14.03,6.45,9.0,24.3099994659424,50.0099983215332,46.9449996948242,26.5620002746582,3.29999995231628,1211346869605.24,7.46244127939887,-14665541196.3662,177780193867.172,992.943384720171,29.7307148369434,79.8413558376096,2000,China
1252735000.0,610004104.0,642730896.0,14.64,6.46,9.0,24.5440006256104,50.0999984741211,47.0369987487793,26.8999996185303,3.29999995231628,1093997267271.06,7.39472131527232,-14470281999.9274,175748346819.999,913.963447975829,30.506048980242,79.4000083961012,1999,China
1241935000.0,604764109.0,637170891.0,15.64,6.5,9.0,24.9659996032715,49.7999992370605,46.7379989624023,27.4309997558594,3.20000004768372,1029043097554.08,6.2403135685702,-16643705999.4444,176573862806.344,870.617222318398,29.7399014806871,78.9940358838221,1998,China
1230075000.0,598982994.0,631092006.0,16.57,6.51,9.0,25.2059993743896,49.9000015258789,46.8380012512207,27.7759990692139,3.20000004768372,961603952951.82,8.09588601256704,-11003670000.4824,172081688484.644,852.740686543503,30.1834816771978,78.9351141704471,1997,China
1217550000.0,592868311.0,624681689.0,16.98,6.56,9.0,25.193000793457,50.5,47.4420013427734,27.8549995422363,3.09999990463257,863746717503.789,9.80260845376337,-12436999999.9999,166923247062.856,821.080859102296,30.5371754582264,78.9858756104578,1996,China
1204855000.0,586672507.0,618182493.0,17.12,6.57,9.0,24.5620002746582,52.2000007629395,49.148998260498,27.2880001068115,3.0,734547898220.508,8.678595015830979,-11774422982.5045,143945822921.432,770.280241190849,29.4721113943924,78.4278583846591,1995,China
1191835000.0,580322015.0,611512985.0,17.7,6.49,9.0,23.6989994049072,54.2999992370605,51.2690010070801,26.4669990539551,2.90000009536743,564324670005.917,8.678595015830979,-1035999999.99999,109898181742.026,727.107359659684,31.2494841669185,77.0450401308995,1994,China
1178440000.0,573790071.0,604649929.0,18.09,6.64,9.0,22.8589992523193,56.4000015258789,53.4010009765625,25.6620006561279,2.70000004768372,444731282436.762,8.678595015830979,-922345255.756526,85866351835.7374,662.63704558569,31.6777918019623,76.4687872871531,1993,China
1164970000.0,567224558.0,597745442.0,18.27,6.64,9.0,21.9629993438721,58.5,55.523998260498,24.8110008239746,2.40000009536743,426915712711.146,8.678595015830979,214697142.857166,91056260554.1601,604.693683099136,32.9312779040239,75.4319836058588,1992,China
1150780000.0,560312586.0,590467414.0,19.68,6.7,9.0,21.5930004119873,59.7000007629395,56.7400016784668,24.5090007781982,2.40000009536743,383373318083.624,8.678595015830979,779019512.195068,92140201609.7561,548.953753106589,33.2584735412724,74.8319675985941,1991,China
1135185000.0,552721134.0,582463866.0,21.06,6.67,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,360857912565.966,8.678595015830979,964871128.107044,95931579346.0803,510.619854913516,34.083614045282,75.709160650649,1990,China
1118650000.0,544679377.0,573970623.0,21.58,6.54,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,347768051311.741,8.678595015830979,174536012.145757,85591114645.749,487.373173021052,22.8963817902153,74.3173939465768,1989,China
1101630000.0,536408672.0,565221328.0,22.37,6.64,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,312353631207.819,8.678595015830979,-123304135.802464,78830830316.8724,461.797518222997,22.8963817902153,74.2352166827206,1988,China
1084035000.0,527858967.0,556176033.0,23.33,6.72,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,272972974764.574,8.678595015830979,-179428587.443897,71848942733.1839,426.554493166734,22.8963817902153,73.2357105644604,1987,China
1066790000.0,519471732.0,547318268.0,22.43,6.86,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,300758100107.246,8.678595015830979,-23018666.666703,80117436063.7681,391.351624968363,22.8963817902153,72.2246058893174,1986,China
1051040000.0,511798492.0,539241508.0,21.04,6.78,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,309488028132.653,8.678595015830979,840056020.408105,86453492251.7007,362.812071852641,22.8963817902153,71.5674810575362,1985,China
1036825000.0,504855230.0,531969770.0,19.9,6.82,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,259946510957.143,8.678595015830979,1274863571.42854,81986338178.5714,336.411641308803,22.8963817902153,71.163906074896,1984,China
1023310000.0,498238544.0,525071456.0,20.19,6.9,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,230686747153.257,8.678595015830979,876574942.528739,75130342134.0996,317.020257790894,22.8963817902153,69.6064810089214,1983,China
1008630000.0,491049203.0,517580797.0,22.28,6.6,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,205089699858.779,8.678595015830979,271595419.847312,67240100091.6031,299.197921933712,22.8963817902153,68.8731857013966,1982,China
993885000.0,483835348.0,510049652.0,20.91,6.36,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,195866382432.54,8.678595015830979,-83333333.3333333,61336696047.619,285.817775698396,22.8963817902153,68.3812488660607,1981,China
981235000.0,477656979.0,503578021.0,18.21,6.34,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,191149211575.0,8.678595015830979,-11819309096.171583,56645039529.1667,281.624687256366,22.8963817902153,69.0747294923113,1980,China
969005000.0,471700516.0,497304484.0,17.82,6.21,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,178280594413.043,8.678595015830979,-11819309096.171583,54737987765.2174,267.374265354668,22.8963817902153,69.6596060679882,1979,China
956165000.0,465460554.0,490704446.0,18.25,6.25,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,149540752829.268,8.678595015830979,-11819309096.171583,41400982231.7073,246.555772277797,22.8963817902153,69.6372321217815,1978,China
943455000.0,459292487.0,484162513.0,18.93,6.87,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,174938098826.569,8.678595015830979,-11819309096.171583,50715900527.5057,220.657053065594,22.8963817902153,67.4793439025195,1977,China
930685000.0,453096478.0,477588522.0,19.91,7.25,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,153940455341.506,8.678595015830979,-11819309096.171583,49814566807.4585,204.030364731354,22.8963817902153,65.0788589397339,1976,China
916395000.0,446155493.0,470239507.0,23.01,7.32,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,163431551779.761,8.678595015830979,-11819309096.171583,52220668889.1279,199.039715406566,22.8963817902153,64.4358141733754,1975,China
900350000.0,438355316.0,461994684.0,24.82,7.34,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,144182133387.722,8.678595015830979,-11819309096.171583,48194982663.6753,174.233353695785,22.8963817902153,61.436959485179,1974,China
